kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c|
     12.30032 |      12.98518 |      13.06260 |       0.00107 |      14.15496 |      15.03218 |       0.00123 |       0.00000 |      14.69157 |      14.70510 | 
     12.28419 |      12.98881 |      13.06625 |       0.00291 |      14.13640 |      15.03637 |       0.00335 |       0.00000 |      14.69157 |      14.70510 | 
     12.26983 |      12.99181 |      13.06927 |       0.00620 |      14.11987 |      15.03984 |       0.00714 |       0.00000 |      14.69157 |      14.70510 | 
     12.25697 |      12.99422 |      13.07170 |       0.00885 |      14.10507 |      15.04264 |       0.01019 |       0.00000 |      14.69157 |      14.70510 | 
     12.24485 |      12.99615 |      13.07364 |       0.01095 |      14.09112 |      15.04488 |       0.01261 |       0.00000 |      14.69157 |      14.70510 | 
     12.23328 |      12.99756 |      13.07505 |       0.01251 |      14.07781 |      15.04650 |       0.01441 |       0.00000 |      14.69157 |      14.70510 | 
     12.22301 |      12.99837 |      13.07587 |       0.01347 |      14.06598 |      15.04744 |       0.01551 |       0.00000 |      14.69157 |      14.70510 | 
     12.21348 |      12.99874 |      13.07624 |       0.01392 |      14.05502 |      15.04787 |       0.01603 |       0.00000 |      14.69157 |      14.70510 | 
     12.20450 |      12.99866 |      13.07616 |       0.01384 |      14.04469 |      15.04777 |       0.01593 |       0.00000 |      14.69157 |      14.70510 | 
     12.19611 |      12.99819 |      13.07568 |       0.01329 |      14.03503 |      15.04723 |       0.01530 |       0.00000 |      14.69157 |      14.70510 | 
     12.18904 |      12.99744 |      13.07493 |       0.01245 |      14.02689 |      15.04636 |       0.01434 |       0.00000 |      14.69157 |      14.70510 | 
     12.18249 |      12.99642 |      13.07391 |       0.01134 |      14.01936 |      15.04519 |       0.01306 |       0.00000 |      14.69157 |      14.70510 | 
     12.17631 |      12.99522 |      13.07270 |       0.01002 |      14.01225 |      15.04379 |       0.01154 |       0.00000 |      14.69157 |      14.70510 | 
     12.17045 |      12.99386 |      13.07133 |       0.00851 |      14.00550 |      15.04222 |       0.00980 |       0.00000 |      14.69157 |      14.70510 | 
     12.16494 |      12.99239 |      13.06985 |       0.00687 |      13.99917 |      15.04051 |       0.00791 |       0.00000 |      14.69157 |      14.70510 | 
     12.15964 |      12.99076 |      13.06821 |       0.00506 |      13.99306 |      15.03863 |       0.00583 |       0.00000 |      14.69039 |      14.70510 | 
     12.15491 |      12.98920 |      13.06665 |       0.00335 |      13.98762 |      15.03683 |       0.00386 |       0.00000 |      14.69039 |      14.70510 | 
     12.15017 |      12.98762 |      13.06506 |       0.00164 |      13.98217 |      15.03500 |       0.00188 |       0.00000 |      14.69039 |      14.70510 | 
     12.14587 |      12.98623 |      13.06366 |       0.00015 |      13.97722 |      15.03339 |       0.00018 |       0.00000 |      14.69039 |      14.70510 | 
     12.14190 |      12.98503 |      13.06245 |       0.00120 |      13.97264 |      15.03200 |       0.00139 |       0.00000 |      14.69039 |      14.70510 | 
     12.13834 |      12.98403 |      13.06145 |       0.00232 |      13.96855 |      15.03085 |       0.00267 |       0.00000 |      14.69039 |      14.70510 | 
     12.13496 |      12.98320 |      13.06061 |       0.00323 |      13.96466 |      15.02988 |       0.00372 |       0.00000 |      14.69039 |      14.70510 | 
     12.13181 |      12.98256 |      13.05996 |       0.00394 |      13.96103 |      15.02914 |       0.00453 |       0.00000 |      14.69039 |      14.70510 | 
     12.12880 |      12.98211 |      13.05951 |       0.00447 |      13.95758 |      15.02862 |       0.00514 |       0.00000 |      14.69039 |      14.70510 | 
     12.12601 |      12.98183 |      13.05923 |       0.00481 |      13.95436 |      15.02830 |       0.00554 |       0.00000 |      14.69039 |      14.70510 | 
     12.12334 |      12.98169 |      13.05909 |       0.00500 |      13.95129 |      15.02813 |       0.00576 |       0.00000 |      14.69039 |      14.70510 | 
     12.12080 |      12.98168 |      13.05908 |       0.00501 |      13.94836 |      15.02812 |       0.00577 |       0.00000 |      14.69039 |      14.70510 | 
     12.11843 |      12.98182 |      13.05922 |       0.00483 |      13.94565 |      15.02828 |       0.00556 |       0.00000 |      14.69039 |      14.70510 | 
     12.11620 |      12.98210 |      13.05950 |       0.00450 |      13.94308 |      15.02861 |       0.00518 |       0.00000 |      14.69039 |      14.70510 | 
     12.11413 |      12.98248 |      13.05989 |       0.00408 |      13.94069 |      15.02905 |       0.00469 |       0.00000 |      14.69039 |      14.70510 | 
     12.11224 |      12.98289 |      13.06030 |       0.00361 |      13.93851 |      15.02953 |       0.00416 |       0.00000 |      14.69039 |      14.70510 | 
     12.11043 |      12.98339 |      13.06080 |       0.00307 |      13.93643 |      15.03010 |       0.00353 |       0.00000 |      14.69039 |      14.70510 | 
     12.10870 |      12.98391 |      13.06132 |       0.00250 |      13.93445 |      15.03070 |       0.00287 |       0.00000 |      14.69039 |      14.70510 | 
     12.10706 |      12.98444 |      13.06185 |       0.00193 |      13.93256 |      15.03131 |       0.00222 |       0.00000 |      14.69039 |      14.70510 | 
     12.10551 |      12.98496 |      13.06238 |       0.00139 |      13.93077 |      15.03192 |       0.00160 |       0.00000 |      14.69039 |      14.70510 | 
     12.10412 |      12.98543 |      13.06286 |       0.00085 |      13.92917 |      15.03247 |       0.00098 |       0.00000 |      14.69039 |      14.70510 | 
     12.10278 |      12.98591 |      13.06334 |       0.00034 |      13.92763 |      15.03302 |       0.00039 |       0.00000 |      14.69039 |      14.70510 | 
     12.10155 |      12.98631 |      13.06373 |       0.00017 |      13.92622 |      15.03348 |       0.00019 |       0.00000 |      14.69039 |      14.70510 | 
     12.10038 |      12.98664 |      13.06407 |       0.00052 |      13.92487 |      15.03386 |       0.00059 |       0.00000 |      14.69039 |      14.70510 | 
     12.09925 |      12.98695 |      13.06438 |       0.00086 |      13.92357 |      15.03422 |       0.00100 |       0.00000 |      14.69039 |      14.70510 | 
     12.09824 |      12.98717 |      13.06460 |       0.00112 |      13.92241 |      15.03447 |       0.00129 |       0.00000 |      14.68921 |      14.70510 | 
     12.09725 |      12.98738 |      13.06481 |       0.00137 |      13.92127 |      15.03472 |       0.00157 |       0.00000 |      14.68921 |      14.70510 | 
     12.09636 |      12.98754 |      13.06497 |       0.00153 |      13.92024 |      15.03490 |       0.00176 |       0.00000 |      14.68921 |      14.70510 | 
     12.09552 |      12.98761 |      13.06504 |       0.00162 |      13.91927 |      15.03498 |       0.00187 |       0.00000 |      14.68921 |      14.70510 | 
     12.09476 |      12.98760 |      13.06504 |       0.00164 |      13.91840 |      15.03498 |       0.00189 |       0.00000 |      14.68921 |      14.70510 | 
     12.09403 |      12.98757 |      13.06500 |       0.00159 |      13.91756 |      15.03494 |       0.00183 |       0.00000 |      14.68921 |      14.70510 | 
     12.09332 |      12.98748 |      13.06492 |       0.00148 |      13.91674 |      15.03484 |       0.00170 |       0.00000 |      14.68921 |      14.70510 | 
     12.09269 |      12.98736 |      13.06479 |       0.00133 |      13.91602 |      15.03469 |       0.00154 |       0.00000 |      14.68921 |      14.70510 | 
     12.09208 |      12.98720 |      13.06463 |       0.00116 |      13.91531 |      15.03451 |       0.00134 |       0.00000 |      14.68921 |      14.70510 | 
     12.09153 |      12.98703 |      13.06446 |       0.00097 |      13.91468 |      15.03431 |       0.00112 |       0.00000 |      14.68921 |      14.70510 | 
     12.09104 |      12.98684 |      13.06427 |       0.00079 |      13.91412 |      15.03409 |       0.00091 |       0.00000 |      14.68921 |      14.70510 | 
     12.09057 |      12.98669 |      13.06412 |       0.00065 |      13.91358 |      15.03392 |       0.00075 |       0.00000 |      14.68921 |      14.70510 | 
     12.09013 |      12.98655 |      13.06398 |       0.00054 |      13.91307 |      15.03376 |       0.00062 |       0.00000 |      14.68921 |      14.70510 | 
     12.08972 |      12.98642 |      13.06384 |       0.00039 |      13.91260 |      15.03360 |       0.00045 |       0.00000 |      14.68921 |      14.70510 | 
     12.08933 |      12.98629 |      13.06371 |       0.00020 |      13.91215 |      15.03345 |       0.00023 |       0.00000 |      14.68921 |      14.70510 | 
     12.08897 |      12.98614 |      13.06357 |       0.00002 |      13.91173 |      15.03329 |       0.00003 |       0.00000 |      14.68921 |      14.70510 | 
     12.08861 |      12.98598 |      13.06341 |       0.00022 |      13.91133 |      15.03310 |       0.00025 |       0.00000 |      14.68921 |      14.70510 | 
     12.08829 |      12.98587 |      13.06329 |       0.00037 |      13.91096 |      15.03297 |       0.00043 |       0.00000 |      14.68921 |      14.70510 | 
     12.08799 |      12.98576 |      13.06318 |       0.00048 |      13.91061 |      15.03284 |       0.00056 |       0.00000 |      14.68921 |      14.70510 | 
     12.08772 |      12.98565 |      13.06307 |       0.00056 |      13.91030 |      15.03272 |       0.00065 |       0.00000 |      14.68921 |      14.70510 | 
     12.08744 |      12.98560 |      13.06302 |       0.00060 |      13.90997 |      15.03266 |       0.00069 |       0.00000 |      14.68921 |      14.70510 | 
     12.08719 |      12.98561 |      13.06303 |       0.00062 |      13.90969 |      15.03267 |       0.00071 |       0.00000 |      14.68921 |      14.70510 | 
     12.08696 |      12.98562 |      13.06304 |       0.00067 |      13.90942 |      15.03268 |       0.00077 |       0.00000 |      14.68921 |      14.70510 | 
     12.08676 |      12.98560 |      13.06302 |       0.00070 |      13.90919 |      15.03266 |       0.00081 |       0.00000 |      14.68921 |      14.70510 | 
     12.08657 |      12.98559 |      13.06301 |       0.00068 |      13.90897 |      15.03265 |       0.00079 |       0.00000 |      14.68921 |      14.70510 | 
     12.08639 |      12.98561 |      13.06304 |       0.00061 |      13.90877 |      15.03268 |       0.00070 |       0.00000 |      14.68802 |      14.70510 | 
     12.08621 |      12.98564 |      13.06306 |       0.00054 |      13.90856 |      15.03271 |       0.00062 |       0.00000 |      14.68802 |      14.70510 | 
     12.08605 |      12.98572 |      13.06315 |       0.00044 |      13.90838 |      15.03280 |       0.00051 |       0.00000 |      14.68802 |      14.70510 | 
     12.08590 |      12.98580 |      13.06322 |       0.00036 |      13.90821 |      15.03289 |       0.00042 |       0.00000 |      14.68802 |      14.70510 | 
     12.08577 |      12.98588 |      13.06330 |       0.00027 |      13.90805 |      15.03298 |       0.00032 |       0.00000 |      14.68802 |      14.70510 | 
     12.08565 |      12.98597 |      13.06339 |       0.00019 |      13.90791 |      15.03308 |       0.00022 |       0.00000 |      14.68802 |      14.70510 | 
     12.08553 |      12.98604 |      13.06347 |       0.00011 |      13.90778 |      15.03317 |       0.00013 |       0.00000 |      14.68802 |      14.70510 | 
     12.08542 |      12.98610 |      13.06353 |       0.00005 |      13.90765 |      15.03324 |       0.00006 |       0.00000 |      14.68802 |      14.70510 | 
     12.08532 |      12.98616 |      13.06359 |       0.00003 |      13.90754 |      15.03331 |       0.00004 |       0.00000 |      14.68802 |      14.70510 | 
     12.08523 |      12.98621 |      13.06363 |       0.00006 |      13.90743 |      15.03336 |       0.00007 |       0.00000 |      14.68802 |      14.70510 | 
     12.08514 |      12.98625 |      13.06367 |       0.00010 |      13.90733 |      15.03341 |       0.00011 |       0.00000 |      14.68802 |      14.70510 | 
     12.08506 |      12.98627 |      13.06369 |       0.00014 |      13.90724 |      15.03343 |       0.00017 |       0.00000 |      14.68802 |      14.70510 | 
     12.08498 |      12.98629 |      13.06372 |       0.00019 |      13.90714 |      15.03346 |       0.00021 |       0.00000 |      14.68802 |      14.70510 | 
     12.08491 |      12.98629 |      13.06371 |       0.00021 |      13.90706 |      15.03345 |       0.00024 |       0.00000 |      14.68802 |      14.70510 | 
     12.08484 |      12.98632 |      13.06374 |       0.00024 |      13.90698 |      15.03349 |       0.00028 |       0.00000 |      14.68802 |      14.70510 | 
     12.08478 |      12.98635 |      13.06378 |       0.00022 |      13.90691 |      15.03353 |       0.00025 |       0.00000 |      14.68802 |      14.70510 | 
     12.08472 |      12.98634 |      13.06377 |       0.00020 |      13.90685 |      15.03352 |       0.00023 |       0.00000 |      14.68802 |      14.70510 | 
     12.08466 |      12.98631 |      13.06373 |       0.00020 |      13.90678 |      15.03347 |       0.00023 |       0.00000 |      14.68802 |      14.70510 | 
     12.08457 |      12.98624 |      13.06367 |       0.00011 |      13.90668 |      15.03340 |       0.00013 |       0.00000 |      14.68802 |      14.70510 | 
     12.08453 |      12.98621 |      13.06363 |       0.00006 |      13.90663 |      15.03336 |       0.00007 |       0.00000 |      14.68802 |      14.70510 | 
     12.08449 |      12.98616 |      13.06359 |       0.00003 |      13.90658 |      15.03331 |       0.00004 |       0.00000 |      14.68802 |      14.70510 | 
     12.08445 |      12.98615 |      13.06357 |       0.00009 |      13.90654 |      15.03329 |       0.00010 |       0.00000 |      14.68802 |      14.70510 | 
