kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c
     52.34336 |      55.11995 |      55.50278 |      42.36123 |      60.23566 |      63.87147 |      48.85213 |       1.00000 |      14.38289 |      14.38595 
     52.46992 |      55.29412 |      55.67797 |      42.51737 |      60.38131 |      64.07307 |      49.03955 |       1.00000 |      14.38289 |      14.38595 
     52.59888 |      55.46978 |      55.85464 |      42.67527 |      60.52971 |      64.27637 |      49.22915 |       1.00000 |      14.38289 |      14.38595 
     52.73022 |      55.64772 |      56.03361 |      42.83566 |      60.68085 |      64.48233 |      49.42186 |       1.00000 |      14.38289 |      14.38595 
     52.86393 |      55.82796 |      56.21489 |      42.99854 |      60.83472 |      64.69093 |      49.61770 |       1.00000 |      14.38289 |      14.38595 
     52.99997 |      56.01055 |      56.39851 |      43.16391 |      60.99127 |      64.90225 |      49.81672 |       1.00000 |      14.38289 |      14.38595 
     53.13835 |      56.19550 |      56.58451 |      43.33180 |      61.15052 |      65.11629 |      50.01898 |       1.00000 |      14.38289 |      14.38595 
     53.27908 |      56.38288 |      56.77294 |      43.50222 |      61.31247 |      65.33314 |      50.22453 |       1.00000 |      14.38289 |      14.38595 
     53.42215 |      56.57270 |      56.96383 |      43.67517 |      61.47712 |      65.55280 |      50.43342 |       1.00000 |      14.38289 |      14.38595 
     53.56758 |      56.76503 |      57.15722 |      43.85068 |      61.64447 |      65.77536 |      50.64572 |       1.00000 |      14.38289 |      14.38595 
     53.71536 |      56.95988 |      57.35315 |      44.02877 |      61.81453 |      66.00082 |      50.86148 |       1.00000 |      14.38289 |      14.38595 
     53.86551 |      57.15733 |      57.55169 |      44.20943 |      61.98732 |      66.22930 |      51.08077 |       1.00000 |      14.38289 |      14.38595 
     54.01804 |      57.35741 |      57.75286 |      44.39270 |      62.16286 |      66.46082 |      51.30363 |       1.00000 |      14.38289 |      14.38595 
     54.17297 |      57.55975 |      57.95630 |      44.57823 |      62.34115 |      66.69492 |      51.52957 |       1.00000 |      14.38289 |      14.38595 
     54.33031 |      57.76302 |      58.16066 |      44.76500 |      62.52220 |      66.93009 |      51.75684 |       1.00000 |      14.38289 |      14.38595 
     54.49005 |      57.96722 |      58.36595 |      44.95293 |      62.70603 |      67.16634 |      51.98540 |       1.00000 |      14.38119 |      14.38425 
     54.65219 |      58.17236 |      58.57217 |      45.14203 |      62.89262 |      67.40366 |      52.21532 |       1.00000 |      14.38119 |      14.38425 
     54.81671 |      58.37844 |      58.77934 |      45.33231 |      63.08195 |      67.64205 |      52.44661 |       1.00000 |      14.38119 |      14.38425 
     54.98358 |      58.58550 |      58.98747 |      45.52365 |      63.27398 |      67.88157 |      52.67923 |       1.00000 |      14.38119 |      14.38425 
     55.15276 |      58.79350 |      59.19654 |      45.71613 |      63.46867 |      68.12217 |      52.91322 |       1.00000 |      14.38119 |      14.38425 
     55.32422 |      59.00239 |      59.40649 |      45.90972 |      63.66598 |      68.36377 |      53.14851 |       1.00000 |      14.38119 |      14.38425 
     55.49789 |      59.21293 |      59.61810 |      46.10496 |      63.86584 |      68.60728 |      53.38594 |       1.00000 |      14.38119 |      14.38425 
     55.67373 |      59.42483 |      59.83106 |      46.30124 |      64.06818 |      68.85236 |      53.62492 |       1.00000 |      14.38119 |      14.38425 
     55.85166 |      59.63590 |      60.04319 |      46.49636 |      64.27294 |      69.09647 |      53.86279 |       1.00000 |      14.38119 |      14.38425 
     56.03159 |      59.84597 |      60.25428 |      46.69057 |      64.48000 |      69.33939 |      54.09959 |       1.00000 |      14.38119 |      14.38425 
     56.21338 |      60.05435 |      60.46367 |      46.88267 |      64.68920 |      69.58035 |      54.33435 |       1.00000 |      14.38119 |      14.38425 
     56.39685 |      60.26159 |      60.67190 |      47.07377 |      64.90034 |      69.81998 |      54.56805 |       1.00000 |      14.38119 |      14.38425 
     56.58176 |      60.46844 |      60.87973 |      47.26519 |      65.11314 |      70.05915 |      54.80185 |       1.00000 |      14.38119 |      14.38425 
     56.76781 |      60.67585 |      61.08810 |      47.45854 |      65.32723 |      70.29894 |      55.03712 |       1.00000 |      14.38119 |      14.38425 
     56.95464 |      60.88248 |      61.29567 |      47.65292 |      65.54223 |      70.53780 |      55.27232 |       1.00000 |      14.38119 |      14.38425 
     57.14183 |      61.08932 |      61.50346 |      47.84932 |      65.75764 |      70.77692 |      55.50861 |       1.00000 |      14.38119 |      14.38425 
     57.32891 |      61.29518 |      61.71025 |      48.04683 |      65.97293 |      71.01489 |      55.74455 |       1.00000 |      14.38119 |      14.38425 
     57.51537 |      61.50054 |      61.91653 |      48.24575 |      66.18750 |      71.25227 |      55.98064 |       1.00000 |      14.38119 |      14.38425 
     57.70062 |      61.70494 |      62.12182 |      48.44563 |      66.40069 |      71.48852 |      56.21630 |       1.00000 |      14.38119 |      14.38425 
     57.88408 |      61.90745 |      62.32522 |      48.64568 |      66.61182 |      71.72258 |      56.45036 |       1.00000 |      14.38119 |      14.38425 
     58.06513 |      62.10776 |      62.52638 |      48.84543 |      66.82016 |      71.95408 |      56.68250 |       1.00000 |      14.37777 |      14.38425 
     58.24317 |      62.30542 |      62.72489 |      49.04416 |      67.02505 |      72.18252 |      56.91211 |       1.00000 |      14.37777 |      14.38425 
     58.41766 |      62.49938 |      62.91965 |      49.24108 |      67.22584 |      72.40664 |      57.13762 |       1.00000 |      14.37777 |      14.38425 
     58.58805 |      62.68840 |      63.10944 |      49.43501 |      67.42193 |      72.62505 |      57.35758 |       1.00000 |      14.37777 |      14.38425 
     58.75389 |      62.87241 |      63.29419 |      49.62598 |      67.61277 |      72.83766 |      57.57183 |       1.00000 |      14.37777 |      14.38425 
     58.91479 |      63.05129 |      63.47377 |      49.81382 |      67.79793 |      73.04431 |      57.78036 |       1.00000 |      14.37777 |      14.38425 
     59.07046 |      63.22584 |      63.64899 |      49.99886 |      67.97707 |      73.24595 |      57.98408 |       1.00000 |      14.37777 |      14.38425 
     59.22077 |      63.39627 |      63.82006 |      50.18098 |      68.15005 |      73.44283 |      58.18317 |       1.00000 |      14.37777 |      14.38425 
     59.36572 |      63.56568 |      63.99012 |      50.36260 |      68.31685 |      73.63853 |      58.38128 |       1.00000 |      14.37777 |      14.38425 
     59.50541 |      63.73376 |      64.15884 |      50.54335 |      68.47761 |      73.83267 |      58.57803 |       1.00000 |      14.37777 |      14.38425 
     59.64014 |      63.89632 |      64.32199 |      50.71941 |      68.63265 |      74.02043 |      58.76860 |       1.00000 |      14.37777 |      14.38425 
     59.77031 |      64.05206 |      64.47830 |      50.88950 |      68.78244 |      74.20031 |      58.95153 |       1.00000 |      14.37777 |      14.38425 
     59.89635 |      64.20401 |      64.63079 |      51.05587 |      68.92750 |      74.37579 |      59.13050 |       1.00000 |      14.37777 |      14.38425 
     60.01890 |      64.35616 |      64.78349 |      51.22255 |      69.06852 |      74.55151 |      59.31030 |       1.00000 |      14.37777 |      14.38425 
     60.13869 |      64.50775 |      64.93562 |      51.38821 |      69.20638 |      74.72658 |      59.49000 |       1.00000 |      14.37777 |      14.38425 
     60.25663 |      64.66111 |      65.08955 |      51.55473 |      69.34209 |      74.90371 |      59.67220 |       1.00000 |      14.37777 |      14.38425 
     60.37374 |      64.81645 |      65.24546 |      51.72256 |      69.47687 |      75.08314 |      59.85728 |       1.00000 |      14.37777 |      14.38425 
     60.49113 |      64.97567 |      65.40529 |      51.89309 |      69.61195 |      75.26707 |      60.04726 |       1.00000 |      14.37777 |      14.38425 
     60.60996 |      65.13652 |      65.56676 |      52.06451 |      69.74870 |      75.45289 |      60.23922 |       1.00000 |      14.37777 |      14.38425 
     60.73140 |      65.30241 |      65.73330 |      52.23948 |      69.88844 |      75.64453 |      60.43719 |       1.00000 |      14.37777 |      14.38425 
     60.85656 |      65.47146 |      65.90303 |      52.41646 |      70.03249 |      75.83986 |      60.63887 |       1.00000 |      14.37435 |      14.38425 
     60.98649 |      65.64236 |      66.07462 |      52.59440 |      70.18200 |      76.03732 |      60.84273 |       1.00000 |      14.37435 |      14.38425 
     61.12207 |      65.81668 |      66.24963 |      52.77468 |      70.33803 |      76.23872 |      61.05039 |       1.00000 |      14.37435 |      14.38425 
     61.26408 |      65.99313 |      66.42680 |      52.95590 |      70.50145 |      76.44260 |      61.26004 |       1.00000 |      14.37435 |      14.38425 
     61.41311 |      66.17406 |      66.60847 |      53.13977 |      70.67294 |      76.65166 |      61.47421 |       1.00000 |      14.37435 |      14.38425 
     61.56957 |      66.36141 |      66.79659 |      53.32829 |      70.85300 |      76.86815 |      61.69549 |       1.00000 |      14.37435 |      14.38425 
     61.73374 |      66.55418 |      66.99017 |      53.52060 |      71.04192 |      77.09092 |      61.92274 |       1.00000 |      14.37435 |      14.38425 
     61.90566 |      66.75114 |      67.18796 |      53.71571 |      71.23977 |      77.31853 |      62.15455 |       1.00000 |      14.37435 |      14.38425 
     62.08525 |      66.95240 |      67.39005 |      53.91402 |      71.44643 |      77.55109 |      62.39075 |       1.00000 |      14.37435 |      14.38425 
     62.27227 |      67.15727 |      67.59579 |      54.11454 |      71.66166 |      77.78784 |      62.63095 |       1.00000 |      14.37435 |      14.38425 
     62.46635 |      67.36481 |      67.80419 |      54.31601 |      71.88499 |      78.02767 |      62.87384 |       1.00000 |      14.37435 |      14.38425 
     62.66699 |      67.57500 |      68.01524 |      54.51893 |      72.11588 |      78.27055 |      63.11961 |       1.00000 |      14.37435 |      14.38425 
     62.87359 |      67.78748 |      68.22859 |      54.72297 |      72.35364 |      78.51607 |      63.36786 |       1.00000 |      14.37435 |      14.38425 
     63.08552 |      68.00237 |      68.44436 |      54.92851 |      72.59752 |      78.76436 |      63.61888 |       1.00000 |      14.37435 |      14.38425 
     63.30206 |      68.21748 |      68.66033 |      55.13315 |      72.84672 |      79.01290 |      63.87000 |       1.00000 |      14.37435 |      14.38425 
     63.52249 |      68.43475 |      68.87846 |      55.33980 |      73.10038 |      79.26392 |      64.12387 |       1.00000 |      14.37435 |      14.38425 
     63.74609 |      68.65406 |      69.09863 |      55.54856 |      73.35769 |      79.51729 |      64.38047 |       1.00000 |      14.37435 |      14.38425 
     63.97217 |      68.87540 |      69.32083 |      55.75946 |      73.61786 |      79.77299 |      64.63985 |       1.00000 |      14.37435 |      14.38425 
     64.20008 |      69.09824 |      69.54452 |      55.97240 |      73.88013 |      80.03040 |      64.90135 |       1.00000 |      14.37435 |      14.38425 
     64.42918 |      69.32050 |      69.76762 |      56.18634 |      74.14378 |      80.28714 |      65.16231 |       1.00000 |      14.37435 |      14.38425 
     64.65887 |      69.54267 |      69.99060 |      56.40154 |      74.40810 |      80.54375 |      65.42342 |       1.00000 |      14.37091 |      14.38425 
     64.88853 |      69.76456 |      70.21329 |      56.61784 |      74.67239 |      80.80002 |      65.68453 |       1.00000 |      14.37091 |      14.38425 
     65.11757 |      69.98592 |      70.43544 |      56.83524 |      74.93596 |      81.05566 |      65.94536 |       1.00000 |      14.37091 |      14.38425 
     65.34543 |      70.20644 |      70.65674 |      57.05381 |      75.19818 |      81.31033 |      66.20539 |       1.00000 |      14.37091 |      14.38425 
     65.57158 |      70.42517 |      70.87622 |      57.27306 |      75.45843 |      81.56290 |      66.46346 |       1.00000 |      14.37091 |      14.38425 
     65.79549 |      70.64175 |      71.09352 |      57.49256 |      75.71610 |      81.81297 |      66.71913 |       1.00000 |      14.37091 |      14.38425 
     66.01671 |      70.85640 |      71.30888 |      57.71192 |      75.97067 |      82.06080 |      66.97283 |       1.00000 |      14.37091 |      14.38425 
     66.23482 |      71.06847 |      71.52164 |      57.93071 |      76.22167 |      82.30563 |      67.22379 |       1.00000 |      14.37091 |      14.38425 
     66.44944 |      71.27766 |      71.73150 |      58.14886 |      76.46865 |      82.54713 |      67.47154 |       1.00000 |      14.37091 |      14.38425 
     66.66029 |      71.48345 |      71.93793 |      58.36579 |      76.71129 |      82.78469 |      67.71552 |       1.00000 |      14.37091 |      14.38425 
